year,age,dead,cause
2006,5,99,MCD malignant neoplasms
2006,6,101,MCD malignant neoplasms
2006,7,101,MCD malignant neoplasms
2006,8,91,MCD malignant neoplasms
2006,9,83,MCD malignant neoplasms
2006,10,79,MCD malignant neoplasms
2006,11,101,MCD malignant neoplasms
2006,12,93,MCD malignant neoplasms
2006,13,108,MCD malignant neoplasms
2006,14,83,MCD malignant neoplasms
2006,15,116,MCD malignant neoplasms
2006,16,144,MCD malignant neoplasms
2006,17,126,MCD malignant neoplasms
2006,18,152,MCD malignant neoplasms
2006,19,167,MCD malignant neoplasms
2006,20,164,MCD malignant neoplasms
2006,21,200,MCD malignant neoplasms
2006,22,184,MCD malignant neoplasms
2006,23,234,MCD malignant neoplasms
2006,24,221,MCD malignant neoplasms
2006,25,248,MCD malignant neoplasms
2006,26,253,MCD malignant neoplasms
2006,27,318,MCD malignant neoplasms
2006,28,293,MCD malignant neoplasms
2006,29,329,MCD malignant neoplasms
2006,30,343,MCD malignant neoplasms
2006,31,444,MCD malignant neoplasms
2006,32,485,MCD malignant neoplasms
2006,33,491,MCD malignant neoplasms
2006,34,576,MCD malignant neoplasms
2006,35,726,MCD malignant neoplasms
2006,36,842,MCD malignant neoplasms
2006,37,859,MCD malignant neoplasms
2006,38,947,MCD malignant neoplasms
2006,39,1155,MCD malignant neoplasms
2006,40,1278,MCD malignant neoplasms
2006,41,1680,MCD malignant neoplasms
2006,42,1944,MCD malignant neoplasms
2006,43,2319,MCD malignant neoplasms
2006,44,2625,MCD malignant neoplasms
2006,45,3020,MCD malignant neoplasms
2006,46,3380,MCD malignant neoplasms
2006,47,3957,MCD malignant neoplasms
2006,48,4417,MCD malignant neoplasms
2006,49,5098,MCD malignant neoplasms
2006,50,5380,MCD malignant neoplasms
2006,51,6006,MCD malignant neoplasms
2006,52,6612,MCD malignant neoplasms
2006,53,6898,MCD malignant neoplasms
2006,54,7560,MCD malignant neoplasms
2006,55,8061,MCD malignant neoplasms
2006,56,8637,MCD malignant neoplasms
2006,57,9389,MCD malignant neoplasms
2006,58,10561,MCD malignant neoplasms
2006,59,11616,MCD malignant neoplasms
2006,60,10072,MCD malignant neoplasms
2006,61,10552,MCD malignant neoplasms
2006,62,11708,MCD malignant neoplasms
2006,63,13286,MCD malignant neoplasms
2006,64,12762,MCD malignant neoplasms
2006,65,12651,MCD malignant neoplasms
2006,66,13072,MCD malignant neoplasms
2006,67,13741,MCD malignant neoplasms
2006,68,13995,MCD malignant neoplasms
2006,69,14616,MCD malignant neoplasms
2006,70,15090,MCD malignant neoplasms
2006,71,15705,MCD malignant neoplasms
2006,72,15587,MCD malignant neoplasms
2006,73,16454,MCD malignant neoplasms
2006,74,17068,MCD malignant neoplasms
2006,75,17687,MCD malignant neoplasms
2006,76,18522,MCD malignant neoplasms
2006,77,18672,MCD malignant neoplasms
2006,78,19334,MCD malignant neoplasms
2006,79,19348,MCD malignant neoplasms
2006,80,19321,MCD malignant neoplasms
2006,81,19112,MCD malignant neoplasms
2006,82,18651,MCD malignant neoplasms
2006,83,17489,MCD malignant neoplasms
2006,84,16921,MCD malignant neoplasms
2006,85,15787,MCD malignant neoplasms
2006,86,14445,MCD malignant neoplasms
2006,87,12445,MCD malignant neoplasms
2006,88,11362,MCD malignant neoplasms
2006,89,9746,MCD malignant neoplasms
2006,90,8443,MCD malignant neoplasms
2006,91,7219,MCD malignant neoplasms
2006,92,6038,MCD malignant neoplasms
2006,93,4738,MCD malignant neoplasms
2006,94,3738,MCD malignant neoplasms
2006,95,2798,MCD malignant neoplasms
2006,96,2123,MCD malignant neoplasms
2006,97,1503,MCD malignant neoplasms
2006,98,1080,MCD malignant neoplasms
2006,99,712,MCD malignant neoplasms
2006,100,1114,MCD malignant neoplasms
2007,0,86,MCD malignant neoplasms
2007,1,77,MCD malignant neoplasms
2007,2,111,MCD malignant neoplasms
2007,3,101,MCD malignant neoplasms
2007,4,101,MCD malignant neoplasms
2007,5,99,MCD malignant neoplasms
2007,6,97,MCD malignant neoplasms
2007,7,109,MCD malignant neoplasms
2007,8,92,MCD malignant neoplasms
2007,9,94,MCD malignant neoplasms
2007,10,99,MCD malignant neoplasms
2007,11,90,MCD malignant neoplasms
2007,12,89,MCD malignant neoplasms
2007,13,114,MCD malignant neoplasms
2007,14,110,MCD malignant neoplasms
2007,15,128,MCD malignant neoplasms
2007,16,137,MCD malignant neoplasms
2007,17,110,MCD malignant neoplasms
2007,18,160,MCD malignant neoplasms
2007,19,168,MCD malignant neoplasms
2007,20,180,MCD malignant neoplasms
2007,21,185,MCD malignant neoplasms
2007,22,193,MCD malignant neoplasms
2007,23,227,MCD malignant neoplasms
2007,24,233,MCD malignant neoplasms
2007,25,234,MCD malignant neoplasms
2007,26,249,MCD malignant neoplasms
2007,27,270,MCD malignant neoplasms
2007,28,297,MCD malignant neoplasms
2007,29,322,MCD malignant neoplasms
2007,30,373,MCD malignant neoplasms
2007,31,402,MCD malignant neoplasms
2007,32,432,MCD malignant neoplasms
2007,33,472,MCD malignant neoplasms
2007,34,535,MCD malignant neoplasms
2007,35,661,MCD malignant neoplasms
2007,36,773,MCD malignant neoplasms
2007,37,892,MCD malignant neoplasms
2007,38,1013,MCD malignant neoplasms
2007,39,1062,MCD malignant neoplasms
2007,40,1304,MCD malignant neoplasms
2007,41,1543,MCD malignant neoplasms
2007,42,1716,MCD malignant neoplasms
2007,43,2222,MCD malignant neoplasms
2007,44,2605,MCD malignant neoplasms
2007,45,2872,MCD malignant neoplasms
2007,46,3331,MCD malignant neoplasms
2007,47,3857,MCD malignant neoplasms
2007,48,4417,MCD malignant neoplasms
2007,49,4938,MCD malignant neoplasms
2007,50,5353,MCD malignant neoplasms
2007,51,6024,MCD malignant neoplasms
2007,52,6580,MCD malignant neoplasms
2007,53,7090,MCD malignant neoplasms
2007,54,7612,MCD malignant neoplasms
2007,55,8199,MCD malignant neoplasms
2007,56,8697,MCD malignant neoplasms
2007,57,9394,MCD malignant neoplasms
2007,58,10151,MCD malignant neoplasms
2007,59,11151,MCD malignant neoplasms
2007,60,12334,MCD malignant neoplasms
2007,61,10679,MCD malignant neoplasms
2007,62,11442,MCD malignant neoplasms
2007,63,12458,MCD malignant neoplasms
2007,64,13948,MCD malignant neoplasms
2007,65,13583,MCD malignant neoplasms
2007,66,13483,MCD malignant neoplasms
2007,67,13717,MCD malignant neoplasms
2007,68,14290,MCD malignant neoplasms
2007,69,14887,MCD malignant neoplasms
2007,70,14692,MCD malignant neoplasms
2007,71,15424,MCD malignant neoplasms
2007,72,16072,MCD malignant neoplasms
2007,73,16112,MCD malignant neoplasms
2007,74,16644,MCD malignant neoplasms
2007,75,17483,MCD malignant neoplasms
2007,76,17892,MCD malignant neoplasms
2007,77,18666,MCD malignant neoplasms
2007,78,18572,MCD malignant neoplasms
2007,79,18985,MCD malignant neoplasms
2007,80,19097,MCD malignant neoplasms
2007,81,18777,MCD malignant neoplasms
2007,82,18606,MCD malignant neoplasms
2007,83,17825,MCD malignant neoplasms
2007,84,16976,MCD malignant neoplasms
2007,85,16129,MCD malignant neoplasms
2007,86,14896,MCD malignant neoplasms
2007,87,13272,MCD malignant neoplasms
2007,88,11353,MCD malignant neoplasms
2007,89,10101,MCD malignant neoplasms
2007,90,8613,MCD malignant neoplasms
2007,91,7203,MCD malignant neoplasms
2007,92,5941,MCD malignant neoplasms
2007,93,4891,MCD malignant neoplasms
2007,94,3791,MCD malignant neoplasms
2007,95,2968,MCD malignant neoplasms
2007,96,2133,MCD malignant neoplasms
2007,97,1507,MCD malignant neoplasms
2007,98,1072,MCD malignant neoplasms
2007,99,693,MCD malignant neoplasms
2007,100,1143,MCD malignant neoplasms
2008,0,79,MCD malignant neoplasms
2008,1,87,MCD malignant neoplasms
2008,2,103,MCD malignant neoplasms
2008,3,105,MCD malignant neoplasms
2008,4,118,MCD malignant neoplasms
2008,5,102,MCD malignant neoplasms
2008,6,93,MCD malignant neoplasms
2008,7,100,MCD malignant neoplasms
2008,8,99,MCD malignant neoplasms
2008,9,86,MCD malignant neoplasms
2008,10,87,MCD malignant neoplasms
2008,11,83,MCD malignant neoplasms
2008,12,89,MCD malignant neoplasms
2008,13,97,MCD malignant neoplasms
2008,14,91,MCD malignant neoplasms
2008,15,128,MCD malignant neoplasms
2008,16,137,MCD malignant neoplasms
2008,17,146,MCD malignant neoplasms
2008,18,142,MCD malignant neoplasms
2008,19,156,MCD malignant neoplasms
2008,20,167,MCD malignant neoplasms
2008,21,200,MCD malignant neoplasms
2008,22,190,MCD malignant neoplasms
2008,23,225,MCD malignant neoplasms
2008,24,228,MCD malignant neoplasms
2008,25,250,MCD malignant neoplasms
2008,26,237,MCD malignant neoplasms
2008,27,314,MCD malignant neoplasms
2008,28,313,MCD malignant neoplasms
2008,29,365,MCD malignant neoplasms
2008,30,353,MCD malignant neoplasms
2008,31,389,MCD malignant neoplasms
2008,32,416,MCD malignant neoplasms
2008,33,473,MCD malignant neoplasms
2008,34,539,MCD malignant neoplasms
2008,35,606,MCD malignant neoplasms
2008,36,727,MCD malignant neoplasms
2008,37,924,MCD malignant neoplasms
2008,38,1006,MCD malignant neoplasms
2008,39,1077,MCD malignant neoplasms
2008,40,1210,MCD malignant neoplasms
2008,41,1460,MCD malignant neoplasms
2008,42,1654,MCD malignant neoplasms
2008,43,2087,MCD malignant neoplasms
2008,44,2391,MCD malignant neoplasms
2008,45,2907,MCD malignant neoplasms
2008,46,3253,MCD malignant neoplasms
2008,47,3877,MCD malignant neoplasms
2008,48,4273,MCD malignant neoplasms
2008,49,4950,MCD malignant neoplasms
2008,50,5535,MCD malignant neoplasms
2008,51,6078,MCD malignant neoplasms
2008,52,6629,MCD malignant neoplasms
2008,53,7028,MCD malignant neoplasms
2008,54,7838,MCD malignant neoplasms
2008,55,8379,MCD malignant neoplasms
2008,56,8914,MCD malignant neoplasms
2008,57,9298,MCD malignant neoplasms
2008,58,10074,MCD malignant neoplasms
2008,59,10883,MCD malignant neoplasms
2008,60,11970,MCD malignant neoplasms
2008,61,13314,MCD malignant neoplasms
2008,62,11265,MCD malignant neoplasms
2008,63,12022,MCD malignant neoplasms
2008,64,13367,MCD malignant neoplasms
2008,65,14753,MCD malignant neoplasms
2008,66,14099,MCD malignant neoplasms
2008,67,14199,MCD malignant neoplasms
2008,68,14447,MCD malignant neoplasms
2008,69,15092,MCD malignant neoplasms
2008,70,15256,MCD malignant neoplasms
2008,71,15369,MCD malignant neoplasms
2008,72,16070,MCD malignant neoplasms
2008,73,16477,MCD malignant neoplasms
2008,74,16144,MCD malignant neoplasms
2008,75,16793,MCD malignant neoplasms
2008,76,17396,MCD malignant neoplasms
2008,77,17976,MCD malignant neoplasms
2008,78,18729,MCD malignant neoplasms
2008,79,18607,MCD malignant neoplasms
2008,80,18886,MCD malignant neoplasms
2008,81,18623,MCD malignant neoplasms
2008,82,18023,MCD malignant neoplasms
2008,83,17693,MCD malignant neoplasms
2008,84,17359,MCD malignant neoplasms
2008,85,15880,MCD malignant neoplasms
2008,86,15063,MCD malignant neoplasms
2008,87,13882,MCD malignant neoplasms
2008,88,12105,MCD malignant neoplasms
2008,89,10043,MCD malignant neoplasms
2008,90,8855,MCD malignant neoplasms
2008,91,7320,MCD malignant neoplasms
2008,92,5971,MCD malignant neoplasms
2008,93,5049,MCD malignant neoplasms
2008,94,4098,MCD malignant neoplasms
2008,95,2940,MCD malignant neoplasms
2008,96,2198,MCD malignant neoplasms
2008,97,1591,MCD malignant neoplasms
2008,98,1153,MCD malignant neoplasms
2008,99,652,MCD malignant neoplasms
2008,100,1217,MCD malignant neoplasms
2009,0,82,MCD malignant neoplasms
2009,1,74,MCD malignant neoplasms
2009,2,93,MCD malignant neoplasms
2009,3,104,MCD malignant neoplasms
2009,4,93,MCD malignant neoplasms
2009,5,106,MCD malignant neoplasms
2009,6,97,MCD malignant neoplasms
2009,7,92,MCD malignant neoplasms
2009,8,93,MCD malignant neoplasms
2009,9,111,MCD malignant neoplasms
2009,10,82,MCD malignant neoplasms
2009,11,98,MCD malignant neoplasms
2009,12,75,MCD malignant neoplasms
2009,13,95,MCD malignant neoplasms
2009,14,96,MCD malignant neoplasms
2009,15,111,MCD malignant neoplasms
2009,16,129,MCD malignant neoplasms
2009,17,137,MCD malignant neoplasms
2009,18,129,MCD malignant neoplasms
2009,19,163,MCD malignant neoplasms
2009,20,183,MCD malignant neoplasms
2009,21,201,MCD malignant neoplasms
2009,22,198,MCD malignant neoplasms
2009,23,235,MCD malignant neoplasms
2009,24,214,MCD malignant neoplasms
2009,25,262,MCD malignant neoplasms
2009,26,254,MCD malignant neoplasms
2009,27,293,MCD malignant neoplasms
2009,28,318,MCD malignant neoplasms
2009,29,339,MCD malignant neoplasms
2009,30,387,MCD malignant neoplasms
2009,31,434,MCD malignant neoplasms
2009,32,445,MCD malignant neoplasms
2009,33,508,MCD malignant neoplasms
2009,34,557,MCD malignant neoplasms
2009,35,614,MCD malignant neoplasms
2009,36,743,MCD malignant neoplasms
2009,37,857,MCD malignant neoplasms
2009,38,1006,MCD malignant neoplasms
2009,39,1129,MCD malignant neoplasms
2009,40,1244,MCD malignant neoplasms
2009,41,1474,MCD malignant neoplasms
2009,42,1625,MCD malignant neoplasms
2009,43,1858,MCD malignant neoplasms
2009,44,2385,MCD malignant neoplasms
2009,45,2736,MCD malignant neoplasms
2009,46,3229,MCD malignant neoplasms
2009,47,3793,MCD malignant neoplasms
2009,48,4259,MCD malignant neoplasms
2009,49,4879,MCD malignant neoplasms
2009,50,5497,MCD malignant neoplasms
2009,51,6144,MCD malignant neoplasms
2009,52,6889,MCD malignant neoplasms
2009,53,7334,MCD malignant neoplasms
2009,54,7958,MCD malignant neoplasms
2009,55,8561,MCD malignant neoplasms
2009,56,9093,MCD malignant neoplasms
2009,57,9686,MCD malignant neoplasms
2009,58,10180,MCD malignant neoplasms
2009,59,10893,MCD malignant neoplasms
2009,60,11952,MCD malignant neoplasms
2009,61,12820,MCD malignant neoplasms
2009,62,14195,MCD malignant neoplasms
2009,63,12331,MCD malignant neoplasms
2009,64,12716,MCD malignant neoplasms
2009,65,14012,MCD malignant neoplasms
2009,66,15282,MCD malignant neoplasms
2009,67,14542,MCD malignant neoplasms
2009,68,14643,MCD malignant neoplasms
2009,69,14820,MCD malignant neoplasms
2009,70,15232,MCD malignant neoplasms
2009,71,15573,MCD malignant neoplasms
2009,72,15451,MCD malignant neoplasms
2009,73,15965,MCD malignant neoplasms
2009,74,16791,MCD malignant neoplasms
2009,75,16414,MCD malignant neoplasms
2009,76,16839,MCD malignant neoplasms
2009,77,17373,MCD malignant neoplasms
2009,78,18275,MCD malignant neoplasms
2009,79,18094,MCD malignant neoplasms
2009,80,18087,MCD malignant neoplasms
2009,81,18157,MCD malignant neoplasms
2009,82,18131,MCD malignant neoplasms
2009,83,17327,MCD malignant neoplasms
2009,84,17165,MCD malignant neoplasms
2009,85,15978,MCD malignant neoplasms
2009,86,15031,MCD malignant neoplasms
2009,87,13907,MCD malignant neoplasms
2009,88,12516,MCD malignant neoplasms
2009,89,10744,MCD malignant neoplasms
2009,90,8758,MCD malignant neoplasms
2009,91,7464,MCD malignant neoplasms
2009,92,6154,MCD malignant neoplasms
2009,93,5003,MCD malignant neoplasms
2009,94,3955,MCD malignant neoplasms
2009,95,3137,MCD malignant neoplasms
2009,96,2139,MCD malignant neoplasms
2009,97,1573,MCD malignant neoplasms
2009,98,1103,MCD malignant neoplasms
2009,99,757,MCD malignant neoplasms
2009,100,1131,MCD malignant neoplasms
2010,0,76,MCD malignant neoplasms
2010,1,81,MCD malignant neoplasms
2010,2,89,MCD malignant neoplasms
2010,3,102,MCD malignant neoplasms
2010,4,92,MCD malignant neoplasms
2010,5,99,MCD malignant neoplasms
2010,6,92,MCD malignant neoplasms
2010,7,90,MCD malignant neoplasms
2010,8,93,MCD malignant neoplasms
2010,9,84,MCD malignant neoplasms
2010,10,82,MCD malignant neoplasms
2010,11,98,MCD malignant neoplasms
2010,12,117,MCD malignant neoplasms
2010,13,103,MCD malignant neoplasms
2010,14,100,MCD malignant neoplasms
2010,15,104,MCD malignant neoplasms
2010,16,112,MCD malignant neoplasms
2010,17,111,MCD malignant neoplasms
2010,18,130,MCD malignant neoplasms
2010,19,172,MCD malignant neoplasms
2010,20,198,MCD malignant neoplasms
2010,21,188,MCD malignant neoplasms
2010,22,219,MCD malignant neoplasms
2010,23,195,MCD malignant neoplasms
2010,24,245,MCD malignant neoplasms
2010,25,248,MCD malignant neoplasms
2010,26,273,MCD malignant neoplasms
2010,27,289,MCD malignant neoplasms
2010,28,332,MCD malignant neoplasms
2010,29,340,MCD malignant neoplasms
2010,30,420,MCD malignant neoplasms
2010,31,406,MCD malignant neoplasms
2010,32,440,MCD malignant neoplasms
2010,33,467,MCD malignant neoplasms
2010,34,549,MCD malignant neoplasms
2010,35,584,MCD malignant neoplasms
2010,36,719,MCD malignant neoplasms
2010,37,768,MCD malignant neoplasms
2010,38,875,MCD malignant neoplasms
2010,39,1152,MCD malignant neoplasms
2010,40,1231,MCD malignant neoplasms
2010,41,1406,MCD malignant neoplasms
2010,42,1583,MCD malignant neoplasms
2010,43,1843,MCD malignant neoplasms
2010,44,2061,MCD malignant neoplasms
2010,45,2558,MCD malignant neoplasms
2010,46,3099,MCD malignant neoplasms
2010,47,3611,MCD malignant neoplasms
2010,48,4076,MCD malignant neoplasms
2010,49,4911,MCD malignant neoplasms
2010,50,5505,MCD malignant neoplasms
2010,51,6026,MCD malignant neoplasms
2010,52,6894,MCD malignant neoplasms
2010,53,7519,MCD malignant neoplasms
2010,54,8024,MCD malignant neoplasms
2010,55,8583,MCD malignant neoplasms
2010,56,9284,MCD malignant neoplasms
2010,57,9801,MCD malignant neoplasms
2010,58,10343,MCD malignant neoplasms
2010,59,11083,MCD malignant neoplasms
2010,60,11662,MCD malignant neoplasms
2010,61,12377,MCD malignant neoplasms
2010,62,13796,MCD malignant neoplasms
2010,63,15030,MCD malignant neoplasms
2010,64,13175,MCD malignant neoplasms
2010,65,13449,MCD malignant neoplasms
2010,66,14728,MCD malignant neoplasms
2010,67,15910,MCD malignant neoplasms
2010,68,15618,MCD malignant neoplasms
2010,69,15380,MCD malignant neoplasms
2010,70,15306,MCD malignant neoplasms
2010,71,15835,MCD malignant neoplasms
2010,72,16159,MCD malignant neoplasms
2010,73,16054,MCD malignant neoplasms
2010,74,16670,MCD malignant neoplasms
2010,75,16911,MCD malignant neoplasms
2010,76,16572,MCD malignant neoplasms
2010,77,17223,MCD malignant neoplasms
2010,78,17593,MCD malignant neoplasms
2010,79,17901,MCD malignant neoplasms
2010,80,18292,MCD malignant neoplasms
2010,81,17851,MCD malignant neoplasms
2010,82,18166,MCD malignant neoplasms
2010,83,17449,MCD malignant neoplasms
2010,84,17044,MCD malignant neoplasms
2010,85,16306,MCD malignant neoplasms
2010,86,15358,MCD malignant neoplasms
2010,87,14183,MCD malignant neoplasms
2010,88,13005,MCD malignant neoplasms
2010,89,11405,MCD malignant neoplasms
2010,90,9574,MCD malignant neoplasms
2010,91,7569,MCD malignant neoplasms
2010,92,6496,MCD malignant neoplasms
2010,93,5219,MCD malignant neoplasms
2010,94,4157,MCD malignant neoplasms
2010,95,3275,MCD malignant neoplasms
2010,96,2377,MCD malignant neoplasms
2010,97,1652,MCD malignant neoplasms
2010,98,1169,MCD malignant neoplasms
2010,99,796,MCD malignant neoplasms
2010,100,1228,MCD malignant neoplasms
2011,0,90,MCD malignant neoplasms
2011,1,82,MCD malignant neoplasms
2011,2,81,MCD malignant neoplasms
2011,3,100,MCD malignant neoplasms
2011,4,96,MCD malignant neoplasms
2011,5,118,MCD malignant neoplasms
2011,6,100,MCD malignant neoplasms
2011,7,79,MCD malignant neoplasms
2011,8,81,MCD malignant neoplasms
2011,9,78,MCD malignant neoplasms
2011,10,79,MCD malignant neoplasms
2011,11,87,MCD malignant neoplasms
2011,12,85,MCD malignant neoplasms
2011,13,91,MCD malignant neoplasms
2011,14,94,MCD malignant neoplasms
2011,15,123,MCD malignant neoplasms
2011,16,102,MCD malignant neoplasms
2011,17,151,MCD malignant neoplasms
2011,18,132,MCD malignant neoplasms
2011,19,152,MCD malignant neoplasms
2011,20,178,MCD malignant neoplasms
2011,21,214,MCD malignant neoplasms
2011,22,181,MCD malignant neoplasms
2011,23,214,MCD malignant neoplasms
2011,24,219,MCD malignant neoplasms
2011,25,246,MCD malignant neoplasms
2011,26,261,MCD malignant neoplasms
2011,27,260,MCD malignant neoplasms
2011,28,291,MCD malignant neoplasms
2011,29,325,MCD malignant neoplasms
2011,30,346,MCD malignant neoplasms
2011,31,391,MCD malignant neoplasms
2011,32,459,MCD malignant neoplasms
2011,33,536,MCD malignant neoplasms
2011,34,546,MCD malignant neoplasms
2011,35,616,MCD malignant neoplasms
2011,36,729,MCD malignant neoplasms
2011,37,820,MCD malignant neoplasms
2011,38,892,MCD malignant neoplasms
2011,39,1010,MCD malignant neoplasms
2011,40,1229,MCD malignant neoplasms
2011,41,1424,MCD malignant neoplasms
2011,42,1555,MCD malignant neoplasms
2011,43,1828,MCD malignant neoplasms
2011,44,2065,MCD malignant neoplasms
2011,45,2405,MCD malignant neoplasms
2011,46,2901,MCD malignant neoplasms
2011,47,3422,MCD malignant neoplasms
2011,48,3939,MCD malignant neoplasms
2011,49,4604,MCD malignant neoplasms
2011,50,5352,MCD malignant neoplasms
2011,51,6048,MCD malignant neoplasms
2011,52,6739,MCD malignant neoplasms
2011,53,7338,MCD malignant neoplasms
2011,54,8177,MCD malignant neoplasms
2011,55,8747,MCD malignant neoplasms
2011,56,9507,MCD malignant neoplasms
2011,57,10091,MCD malignant neoplasms
2011,58,10565,MCD malignant neoplasms
2011,59,11292,MCD malignant neoplasms
2011,60,11847,MCD malignant neoplasms
2011,61,12593,MCD malignant neoplasms
2011,62,13181,MCD malignant neoplasms
2011,63,14332,MCD malignant neoplasms
2011,64,16219,MCD malignant neoplasms
2011,65,13482,MCD malignant neoplasms
2011,66,13868,MCD malignant neoplasms
2011,67,15207,MCD malignant neoplasms
2011,68,16602,MCD malignant neoplasms
2011,69,15925,MCD malignant neoplasms
2011,70,15933,MCD malignant neoplasms
2011,71,15685,MCD malignant neoplasms
2011,72,16225,MCD malignant neoplasms
2011,73,16604,MCD malignant neoplasms
2011,74,16375,MCD malignant neoplasms
2011,75,16724,MCD malignant neoplasms
2011,76,17134,MCD malignant neoplasms
2011,77,16630,MCD malignant neoplasms
2011,78,16889,MCD malignant neoplasms
2011,79,17609,MCD malignant neoplasms
2011,80,17621,MCD malignant neoplasms
2011,81,17957,MCD malignant neoplasms
2011,82,17666,MCD malignant neoplasms
2011,83,17507,MCD malignant neoplasms
2011,84,16723,MCD malignant neoplasms
2011,85,16107,MCD malignant neoplasms
2011,86,15115,MCD malignant neoplasms
2011,87,14274,MCD malignant neoplasms
2011,88,12579,MCD malignant neoplasms
2011,89,11533,MCD malignant neoplasms
2011,90,9942,MCD malignant neoplasms
2011,91,8333,MCD malignant neoplasms
2011,92,6675,MCD malignant neoplasms
2011,93,5395,MCD malignant neoplasms
2011,94,4214,MCD malignant neoplasms
2011,95,3232,MCD malignant neoplasms
2011,96,2457,MCD malignant neoplasms
2011,97,1737,MCD malignant neoplasms
2011,98,1142,MCD malignant neoplasms
2011,99,844,MCD malignant neoplasms
2011,100,1245,MCD malignant neoplasms
2012,0,70,MCD malignant neoplasms
2012,1,99,MCD malignant neoplasms
2012,2,92,MCD malignant neoplasms
2012,3,108,MCD malignant neoplasms
2012,4,109,MCD malignant neoplasms
2012,5,105,MCD malignant neoplasms
2012,6,68,MCD malignant neoplasms
2012,7,86,MCD malignant neoplasms
2012,8,83,MCD malignant neoplasms
2012,9,110,MCD malignant neoplasms
2012,10,91,MCD malignant neoplasms
2012,11,91,MCD malignant neoplasms
2012,12,87,MCD malignant neoplasms
2012,13,94,MCD malignant neoplasms
2012,14,124,MCD malignant neoplasms
2012,15,108,MCD malignant neoplasms
2012,16,115,MCD malignant neoplasms
2012,17,128,MCD malignant neoplasms
2012,18,163,MCD malignant neoplasms
2012,19,137,MCD malignant neoplasms
2012,20,170,MCD malignant neoplasms
2012,21,178,MCD malignant neoplasms
2012,22,239,MCD malignant neoplasms
2012,23,200,MCD malignant neoplasms
2012,24,201,MCD malignant neoplasms
2012,25,231,MCD malignant neoplasms
2012,26,239,MCD malignant neoplasms
2012,27,264,MCD malignant neoplasms
2012,28,338,MCD malignant neoplasms
2012,29,351,MCD malignant neoplasms
2012,30,390,MCD malignant neoplasms
2012,31,430,MCD malignant neoplasms
2012,32,465,MCD malignant neoplasms
2012,33,517,MCD malignant neoplasms
2012,34,574,MCD malignant neoplasms
2012,35,622,MCD malignant neoplasms
2012,36,662,MCD malignant neoplasms
2012,37,786,MCD malignant neoplasms
2012,38,828,MCD malignant neoplasms
2012,39,971,MCD malignant neoplasms
2012,40,1147,MCD malignant neoplasms
2012,41,1445,MCD malignant neoplasms
2012,42,1596,MCD malignant neoplasms
2012,43,1746,MCD malignant neoplasms
2012,44,1945,MCD malignant neoplasms
2012,45,2329,MCD malignant neoplasms
2012,46,2669,MCD malignant neoplasms
2012,47,3303,MCD malignant neoplasms
2012,48,3866,MCD malignant neoplasms
2012,49,4416,MCD malignant neoplasms
2012,50,5232,MCD malignant neoplasms
2012,51,6075,MCD malignant neoplasms
2012,52,6607,MCD malignant neoplasms
2012,53,7372,MCD malignant neoplasms
2012,54,8131,MCD malignant neoplasms
2012,55,8996,MCD malignant neoplasms
2012,56,9536,MCD malignant neoplasms
2012,57,10225,MCD malignant neoplasms
2012,58,10964,MCD malignant neoplasms
2012,59,11634,MCD malignant neoplasms
2012,60,12185,MCD malignant neoplasms
2012,61,12707,MCD malignant neoplasms
2012,62,13392,MCD malignant neoplasms
2012,63,14174,MCD malignant neoplasms
2012,64,15315,MCD malignant neoplasms
2012,65,16932,MCD malignant neoplasms
2012,66,14228,MCD malignant neoplasms
2012,67,14663,MCD malignant neoplasms
2012,68,16121,MCD malignant neoplasms
2012,69,17518,MCD malignant neoplasms
2012,70,16714,MCD malignant neoplasms
2012,71,16388,MCD malignant neoplasms
2012,72,16409,MCD malignant neoplasms
2012,73,16760,MCD malignant neoplasms
2012,74,16863,MCD malignant neoplasms
2012,75,16759,MCD malignant neoplasms
2012,76,17085,MCD malignant neoplasms
2012,77,17390,MCD malignant neoplasms
2012,78,16774,MCD malignant neoplasms
2012,79,17236,MCD malignant neoplasms
2012,80,17488,MCD malignant neoplasms
2012,81,17506,MCD malignant neoplasms
2012,82,17565,MCD malignant neoplasms
2012,83,16970,MCD malignant neoplasms
2012,84,16647,MCD malignant neoplasms
2012,85,16106,MCD malignant neoplasms
2012,86,15066,MCD malignant neoplasms
2012,87,14234,MCD malignant neoplasms
2012,88,12921,MCD malignant neoplasms
2012,89,11714,MCD malignant neoplasms
2012,90,10259,MCD malignant neoplasms
2012,91,8650,MCD malignant neoplasms
2012,92,6909,MCD malignant neoplasms
2012,93,5388,MCD malignant neoplasms
2012,94,4396,MCD malignant neoplasms
2012,95,3330,MCD malignant neoplasms
2012,96,2499,MCD malignant neoplasms
2012,97,1851,MCD malignant neoplasms
2012,98,1269,MCD malignant neoplasms
2012,99,861,MCD malignant neoplasms
2012,100,1362,MCD malignant neoplasms
2013,0,73,MCD malignant neoplasms
2013,1,74,MCD malignant neoplasms
2013,2,85,MCD malignant neoplasms
2013,3,106,MCD malignant neoplasms
2013,4,84,MCD malignant neoplasms
2013,5,99,MCD malignant neoplasms
2013,6,94,MCD malignant neoplasms
2013,7,82,MCD malignant neoplasms
2013,8,88,MCD malignant neoplasms
2013,9,101,MCD malignant neoplasms
2013,10,92,MCD malignant neoplasms
